class,mass_GeV,pt_low_GeV,pt_high_GeV,log10_t_low,log10_t_high,weighted_probability_percent
Vector signal,10,7.90555555556,8.13333333333,-3.53333333333,-3.42777777778,0
Vector signal,10,7.90555555556,8.13333333333,-3.42777777778,-3.32222222222,0
Vector signal,10,7.90555555556,8.13333333333,-3.32222222222,-3.21666666667,0
Vector signal,10,7.90555555556,8.13333333333,-3.21666666667,-3.11111111111,0
Vector signal,10,7.90555555556,8.13333333333,-3.11111111111,-3.00555555556,0
Vector signal,10,7.90555555556,8.13333333333,-3.00555555556,-2.9,0
Vector signal,10,7.90555555556,8.13333333333,-2.9,-2.79444444444,0
Vector signal,10,7.90555555556,8.13333333333,-2.79444444444,-2.68888888889,0
Vector signal,10,7.90555555556,8.13333333333,-2.68888888889,-2.58333333333,0
Vector signal,10,7.90555555556,8.13333333333,-2.58333333333,-2.47777777778,0.000314770716386
Vector signal,10,7.90555555556,8.13333333333,-2.47777777778,-2.37222222222,0.00262992528572
Vector signal,10,7.90555555556,8.13333333333,-2.37222222222,-2.26666666667,0.0285362772088
Vector signal,10,7.90555555556,8.13333333333,-2.26666666667,-2.16111111111,0.0317688037581
Vector signal,10,7.90555555556,8.13333333333,-2.16111111111,-2.05555555556,0.0151754950503
Vector signal,10,7.90555555556,8.13333333333,-2.05555555556,-1.95,0.00721233945353
Vector signal,10,7.90555555556,8.13333333333,-1.95,-1.84444444444,0.00476535063203
Vector signal,10,7.90555555556,8.13333333333,-1.84444444444,-1.73888888889,0.00385494503899
Vector signal,10,7.90555555556,8.13333333333,-1.73888888889,-1.63333333333,0
Vector signal,10,7.90555555556,8.13333333333,-1.63333333333,-1.52777777778,0.00246314489041
Vector signal,10,7.90555555556,8.13333333333,-1.52777777778,-1.42222222222,0
Vector signal,10,7.90555555556,8.13333333333,-1.42222222222,-1.31666666667,2.04966986667e-05
Vector signal,10,7.90555555556,8.13333333333,-1.31666666667,-1.21111111111,0.000131738934669
Vector signal,10,7.90555555556,8.13333333333,-1.21111111111,-1.10555555556,0
Vector signal,10,7.90555555556,8.13333333333,-1.10555555556,-1,0
Vector signal,10,8.13333333333,8.36111111111,-4.8,-4.69444444444,0
Vector signal,10,8.13333333333,8.36111111111,-4.69444444444,-4.58888888889,0
Vector signal,10,8.13333333333,8.36111111111,-4.58888888889,-4.48333333333,0
Vector signal,10,8.13333333333,8.36111111111,-4.48333333333,-4.37777777778,0
Vector signal,10,8.13333333333,8.36111111111,-4.37777777778,-4.27222222222,0
Vector signal,10,8.13333333333,8.36111111111,-4.27222222222,-4.16666666667,0
Vector signal,10,8.13333333333,8.36111111111,-4.16666666667,-4.06111111111,0
Vector signal,10,8.13333333333,8.36111111111,-4.06111111111,-3.95555555556,0
Vector signal,10,8.13333333333,8.36111111111,-3.95555555556,-3.85,0
Vector signal,10,8.13333333333,8.36111111111,-3.85,-3.74444444444,0
Vector signal,10,8.13333333333,8.36111111111,-3.74444444444,-3.63888888889,0
Vector signal,10,8.13333333333,8.36111111111,-3.63888888889,-3.53333333333,0
Vector signal,10,8.13333333333,8.36111111111,-3.53333333333,-3.42777777778,0
Vector signal,10,8.13333333333,8.36111111111,-3.42777777778,-3.32222222222,0
Vector signal,10,8.13333333333,8.36111111111,-3.32222222222,-3.21666666667,0
Vector signal,10,8.13333333333,8.36111111111,-3.21666666667,-3.11111111111,0
Vector signal,10,8.13333333333,8.36111111111,-3.11111111111,-3.00555555556,0
Vector signal,10,8.13333333333,8.36111111111,-3.00555555556,-2.9,0
Vector signal,10,8.13333333333,8.36111111111,-2.9,-2.79444444444,0
Vector signal,10,8.13333333333,8.36111111111,-2.79444444444,-2.68888888889,0
Vector signal,10,8.13333333333,8.36111111111,-2.68888888889,-2.58333333333,0
Vector signal,10,8.13333333333,8.36111111111,-2.58333333333,-2.47777777778,0
Vector signal,10,8.13333333333,8.36111111111,-2.47777777778,-2.37222222222,0.00283617436778
Vector signal,10,8.13333333333,8.36111111111,-2.37222222222,-2.26666666667,0.0181564860542
Vector signal,10,8.13333333333,8.36111111111,-2.26666666667,-2.16111111111,0.0118787705575
Vector signal,10,8.13333333333,8.36111111111,-2.16111111111,-2.05555555556,0.0294617519114
Vector signal,10,8.13333333333,8.36111111111,-2.05555555556,-1.95,0.0190381628745
Vector signal,10,8.13333333333,8.36111111111,-1.95,-1.84444444444,0.00201983209584
Vector signal,10,8.13333333333,8.36111111111,-1.84444444444,-1.73888888889,0.000807320319672
Vector signal,10,8.13333333333,8.36111111111,-1.73888888889,-1.63333333333,2.48865806124e-06
Vector signal,10,8.13333333333,8.36111111111,-1.63333333333,-1.52777777778,0.00299125647509
Vector signal,10,8.13333333333,8.36111111111,-1.52777777778,-1.42222222222,0
Vector signal,10,8.13333333333,8.36111111111,-1.42222222222,-1.31666666667,0
Vector signal,10,8.13333333333,8.36111111111,-1.31666666667,-1.21111111111,0
Vector signal,10,8.13333333333,8.36111111111,-1.21111111111,-1.10555555556,0
Vector signal,10,8.13333333333,8.36111111111,-1.10555555556,-1,0
Vector signal,10,8.36111111111,8.58888888889,-4.8,-4.69444444444,0
Vector signal,10,8.36111111111,8.58888888889,-4.69444444444,-4.58888888889,0
Vector signal,10,8.36111111111,8.58888888889,-4.58888888889,-4.48333333333,0
Vector signal,10,8.36111111111,8.58888888889,-4.48333333333,-4.37777777778,0
Vector signal,10,8.36111111111,8.58888888889,-4.37777777778,-4.27222222222,0
Vector signal,10,8.36111111111,8.58888888889,-4.27222222222,-4.16666666667,0
Vector signal,10,8.36111111111,8.58888888889,-4.16666666667,-4.06111111111,0
Vector signal,10,8.36111111111,8.58888888889,-4.06111111111,-3.95555555556,0
Vector signal,10,8.36111111111,8.58888888889,-3.95555555556,-3.85,0
Vector signal,10,8.36111111111,8.58888888889,-3.85,-3.74444444444,0
Vector signal,10,8.36111111111,8.58888888889,-3.74444444444,-3.63888888889,0
Vector signal,10,8.36111111111,8.58888888889,-3.63888888889,-3.53333333333,0
Vector signal,10,8.36111111111,8.58888888889,-3.53333333333,-3.42777777778,0
Vector signal,10,8.36111111111,8.58888888889,-3.42777777778,-3.32222222222,0
Vector signal,10,8.36111111111,8.58888888889,-3.32222222222,-3.21666666667,0
Vector signal,10,8.36111111111,8.58888888889,-3.21666666667,-3.11111111111,0
Vector signal,10,8.36111111111,8.58888888889,-3.11111111111,-3.00555555556,0
Vector signal,10,8.36111111111,8.58888888889,-3.00555555556,-2.9,0
Vector signal,10,8.36111111111,8.58888888889,-2.9,-2.79444444444,0
Vector signal,10,8.36111111111,8.58888888889,-2.79444444444,-2.68888888889,0
Vector signal,10,8.36111111111,8.58888888889,-2.68888888889,-2.58333333333,0
Vector signal,10,8.36111111111,8.58888888889,-2.58333333333,-2.47777777778,0
Vector signal,10,8.36111111111,8.58888888889,-2.47777777778,-2.37222222222,0.000334383346356
Vector signal,10,8.36111111111,8.58888888889,-2.37222222222,-2.26666666667,0.0170623890727
Vector signal,10,8.36111111111,8.58888888889,-2.26666666667,-2.16111111111,0.020490038836
Vector signal,10,8.36111111111,8.58888888889,-2.16111111111,-2.05555555556,0.0185427366051
Vector signal,10,8.36111111111,8.58888888889,-2.05555555556,-1.95,0.0118963955325
Vector signal,10,8.36111111111,8.58888888889,-1.95,-1.84444444444,0.00790792494826
Vector signal,10,8.36111111111,8.58888888889,-1.84444444444,-1.73888888889,0.000439230778742
Vector signal,10,8.36111111111,8.58888888889,-1.73888888889,-1.63333333333,0
Vector signal,10,8.36111111111,8.58888888889,-1.63333333333,-1.52777777778,0.00230138883586
Vector signal,10,8.36111111111,8.58888888889,-1.52777777778,-1.42222222222,0
Vector signal,10,8.36111111111,8.58888888889,-1.42222222222,-1.31666666667,3.84332865918e-05
Vector signal,10,8.36111111111,8.58888888889,-1.31666666667,-1.21111111111,8.71099943757e-05
Vector signal,10,8.36111111111,8.58888888889,-1.21111111111,-1.10555555556,0
Vector signal,10,8.36111111111,8.58888888889,-1.10555555556,-1,0
Vector signal,10,8.58888888889,8.81666666667,-4.8,-4.69444444444,0
Vector signal,10,8.58888888889,8.81666666667,-4.69444444444,-4.58888888889,0
Vector signal,10,8.58888888889,8.81666666667,-4.58888888889,-4.48333333333,0
Vector signal,10,8.58888888889,8.81666666667,-4.48333333333,-4.37777777778,0
Vector signal,10,8.58888888889,8.81666666667,-4.37777777778,-4.27222222222,0
Vector signal,10,8.58888888889,8.81666666667,-4.27222222222,-4.16666666667,0
Vector signal,10,8.58888888889,8.81666666667,-4.16666666667,-4.06111111111,0
Vector signal,10,8.58888888889,8.81666666667,-4.06111111111,-3.95555555556,0
Vector signal,10,8.58888888889,8.81666666667,-3.95555555556,-3.85,0
Vector signal,10,8.58888888889,8.81666666667,-3.85,-3.74444444444,0
Vector signal,10,8.58888888889,8.81666666667,-3.74444444444,-3.63888888889,0
Vector signal,10,8.58888888889,8.81666666667,-3.63888888889,-3.53333333333,0
Vector signal,10,8.58888888889,8.81666666667,-3.53333333333,-3.42777777778,0
Vector signal,10,8.58888888889,8.81666666667,-3.42777777778,-3.32222222222,0
Vector signal,10,8.58888888889,8.81666666667,-3.32222222222,-3.21666666667,0
Vector signal,10,8.58888888889,8.81666666667,-3.21666666667,-3.11111111111,0
Vector signal,10,8.58888888889,8.81666666667,-3.11111111111,-3.00555555556,0
Vector signal,10,8.58888888889,8.81666666667,-3.00555555556,-2.9,0
Vector signal,10,8.58888888889,8.81666666667,-2.9,-2.79444444444,0
Vector signal,10,8.58888888889,8.81666666667,-2.79444444444,-2.68888888889,0
Vector signal,10,8.58888888889,8.81666666667,-2.68888888889,-2.58333333333,0
Vector signal,10,8.58888888889,8.81666666667,-2.58333333333,-2.47777777778,0
Vector signal,10,8.58888888889,8.81666666667,-2.47777777778,-2.37222222222,0.00179609271441
Vector signal,10,8.58888888889,8.81666666667,-2.37222222222,-2.26666666667,0.00189942136194
Vector signal,10,8.58888888889,8.81666666667,-2.26666666667,-2.16111111111,0.00466445597521
Vector signal,10,8.58888888889,8.81666666667,-2.16111111111,-2.05555555556,0.00936382674311
Vector signal,10,8.58888888889,8.81666666667,-2.05555555556,-1.95,0.0108615332669
Vector signal,10,8.58888888889,8.81666666667,-1.95,-1.84444444444,0.00322194953796
Vector signal,10,8.58888888889,8.81666666667,-1.84444444444,-1.73888888889,0.00142090968599
Vector signal,10,8.58888888889,8.81666666667,-1.73888888889,-1.63333333333,9.86780268282e-07
Vector signal,10,8.58888888889,8.81666666667,-1.63333333333,-1.52777777778,0
Vector signal,10,8.58888888889,8.81666666667,-1.52777777778,-1.42222222222,0.00218688700471
Vector signal,10,8.58888888889,8.81666666667,-1.42222222222,-1.31666666667,0
Vector signal,10,8.58888888889,8.81666666667,-1.31666666667,-1.21111111111,0
Vector signal,10,8.58888888889,8.81666666667,-1.21111111111,-1.10555555556,0
Vector signal,10,8.58888888889,8.81666666667,-1.10555555556,-1,0
Vector signal,10,8.81666666667,9.04444444444,-4.8,-4.69444444444,0
Vector signal,10,8.81666666667,9.04444444444,-4.69444444444,-4.58888888889,0
Vector signal,10,8.81666666667,9.04444444444,-4.58888888889,-4.48333333333,0
Vector signal,10,8.81666666667,9.04444444444,-4.48333333333,-4.37777777778,0
Vector signal,10,8.81666666667,9.04444444444,-4.37777777778,-4.27222222222,0
Vector signal,10,8.81666666667,9.04444444444,-4.27222222222,-4.16666666667,0
Vector signal,10,8.81666666667,9.04444444444,-4.16666666667,-4.06111111111,0
Vector signal,10,8.81666666667,9.04444444444,-4.06111111111,-3.95555555556,0
Vector signal,10,8.81666666667,9.04444444444,-3.95555555556,-3.85,0
Vector signal,10,8.81666666667,9.04444444444,-3.85,-3.74444444444,0
Vector signal,10,8.81666666667,9.04444444444,-3.74444444444,-3.63888888889,0
Vector signal,10,8.81666666667,9.04444444444,-3.63888888889,-3.53333333333,0
Vector signal,10,8.81666666667,9.04444444444,-3.53333333333,-3.42777777778,0
Vector signal,10,8.81666666667,9.04444444444,-3.42777777778,-3.32222222222,0
Vector signal,10,8.81666666667,9.04444444444,-3.32222222222,-3.21666666667,0
Vector signal,10,8.81666666667,9.04444444444,-3.21666666667,-3.11111111111,0
Vector signal,10,8.81666666667,9.04444444444,-3.11111111111,-3.00555555556,0
Vector signal,10,8.81666666667,9.04444444444,-3.00555555556,-2.9,0
Vector signal,10,8.81666666667,9.04444444444,-2.9,-2.79444444444,0
Vector signal,10,8.81666666667,9.04444444444,-2.79444444444,-2.68888888889,0
Vector signal,10,8.81666666667,9.04444444444,-2.68888888889,-2.58333333333,0
Vector signal,10,8.81666666667,9.04444444444,-2.58333333333,-2.47777777778,0
Vector signal,10,8.81666666667,9.04444444444,-2.47777777778,-2.37222222222,0
Vector signal,10,8.81666666667,9.04444444444,-2.37222222222,-2.26666666667,0.000879898286491
Vector signal,10,8.81666666667,9.04444444444,-2.26666666667,-2.16111111111,0.00342292263181
Vector signal,10,8.81666666667,9.04444444444,-2.16111111111,-2.05555555556,0.012894128958
Vector signal,10,8.81666666667,9.04444444444,-2.05555555556,-1.95,0.00790589902689
Vector signal,10,8.81666666667,9.04444444444,-1.95,-1.84444444444,0.00539929878268
Vector signal,10,8.81666666667,9.04444444444,-1.84444444444,-1.73888888889,0.0019828420414
Vector signal,10,8.81666666667,9.04444444444,-1.73888888889,-1.63333333333,0.00169828825234
Vector signal,10,8.81666666667,9.04444444444,-1.63333333333,-1.52777777778,0.000961898713437
Vector signal,10,8.81666666667,9.04444444444,-1.52777777778,-1.42222222222,0.000869406676655
Vector signal,10,8.81666666667,9.04444444444,-1.42222222222,-1.31666666667,0.000129447716233
Vector signal,10,8.81666666667,9.04444444444,-1.31666666667,-1.21111111111,0
Vector signal,10,8.81666666667,9.04444444444,-1.21111111111,-1.10555555556,0.010371333037
Vector signal,10,8.81666666667,9.04444444444,-1.10555555556,-1,0
Vector signal,10,9.04444444444,9.27222222222,-4.8,-4.69444444444,0
Vector signal,10,9.04444444444,9.27222222222,-4.69444444444,-4.58888888889,0
Vector signal,10,9.04444444444,9.27222222222,-4.58888888889,-4.48333333333,0
Vector signal,10,9.04444444444,9.27222222222,-4.48333333333,-4.37777777778,0
Vector signal,10,9.04444444444,9.27222222222,-4.37777777778,-4.27222222222,0
Vector signal,10,9.04444444444,9.27222222222,-4.27222222222,-4.16666666667,0
Vector signal,10,9.04444444444,9.27222222222,-4.16666666667,-4.06111111111,0
Vector signal,10,9.04444444444,9.27222222222,-4.06111111111,-3.95555555556,0
Vector signal,10,9.04444444444,9.27222222222,-3.95555555556,-3.85,0
Vector signal,10,9.04444444444,9.27222222222,-3.85,-3.74444444444,0
Vector signal,10,9.04444444444,9.27222222222,-3.74444444444,-3.63888888889,0
Vector signal,10,9.04444444444,9.27222222222,-3.63888888889,-3.53333333333,0
Vector signal,10,9.04444444444,9.27222222222,-3.53333333333,-3.42777777778,0
Vector signal,10,9.04444444444,9.27222222222,-3.42777777778,-3.32222222222,0
Vector signal,10,9.04444444444,9.27222222222,-3.32222222222,-3.21666666667,0
Vector signal,10,9.04444444444,9.27222222222,-3.21666666667,-3.11111111111,0
Vector signal,10,9.04444444444,9.27222222222,-3.11111111111,-3.00555555556,0
Vector signal,10,9.04444444444,9.27222222222,-3.00555555556,-2.9,0
Vector signal,10,9.04444444444,9.27222222222,-2.9,-2.79444444444,0
Vector signal,10,9.04444444444,9.27222222222,-2.79444444444,-2.68888888889,0
Vector signal,10,9.04444444444,9.27222222222,-2.68888888889,-2.58333333333,0
Vector signal,10,9.04444444444,9.27222222222,-2.58333333333,-2.47777777778,0
Vector signal,10,9.04444444444,9.27222222222,-2.47777777778,-2.37222222222,0
Vector signal,10,9.04444444444,9.27222222222,-2.37222222222,-2.26666666667,0.00221672982862
Vector signal,10,9.04444444444,9.27222222222,-2.26666666667,-2.16111111111,0.0108254263661
Vector signal,10,9.04444444444,9.27222222222,-2.16111111111,-2.05555555556,0.00904464339744
Vector signal,10,9.04444444444,9.27222222222,-2.05555555556,-1.95,0.00396762296333
Vector signal,10,9.04444444444,9.27222222222,-1.95,-1.84444444444,0.000895705104847
Vector signal,10,9.04444444444,9.27222222222,-1.84444444444,-1.73888888889,0.00602614471196
Vector signal,10,9.04444444444,9.27222222222,-1.73888888889,-1.63333333333,0
Vector signal,10,9.04444444444,9.27222222222,-1.63333333333,-1.52777777778,0
Vector signal,10,9.04444444444,9.27222222222,-1.52777777778,-1.42222222222,0
Vector signal,10,9.04444444444,9.27222222222,-1.42222222222,-1.31666666667,0
Vector signal,10,9.04444444444,9.27222222222,-1.31666666667,-1.21111111111,0
Vector signal,10,9.04444444444,9.27222222222,-1.21111111111,-1.10555555556,0
Vector signal,10,9.04444444444,9.27222222222,-1.10555555556,-1,0
Vector signal,10,9.27222222222,9.5,-4.8,-4.69444444444,0
Vector signal,10,9.27222222222,9.5,-4.69444444444,-4.58888888889,0
Vector signal,10,9.27222222222,9.5,-4.58888888889,-4.48333333333,0
Vector signal,10,9.27222222222,9.5,-4.48333333333,-4.37777777778,0
Vector signal,10,9.27222222222,9.5,-4.37777777778,-4.27222222222,0
Vector signal,10,9.27222222222,9.5,-4.27222222222,-4.16666666667,0
Vector signal,10,9.27222222222,9.5,-4.16666666667,-4.06111111111,0
Vector signal,10,9.27222222222,9.5,-4.06111111111,-3.95555555556,0
Vector signal,10,9.27222222222,9.5,-3.95555555556,-3.85,0
Vector signal,10,9.27222222222,9.5,-3.85,-3.74444444444,0
Vector signal,10,9.27222222222,9.5,-3.74444444444,-3.63888888889,0
Vector signal,10,9.27222222222,9.5,-3.63888888889,-3.53333333333,0
Vector signal,10,9.27222222222,9.5,-3.53333333333,-3.42777777778,0
Vector signal,10,9.27222222222,9.5,-3.42777777778,-3.32222222222,0
Vector signal,10,9.27222222222,9.5,-3.32222222222,-3.21666666667,0
Vector signal,10,9.27222222222,9.5,-3.21666666667,-3.11111111111,0
Vector signal,10,9.27222222222,9.5,-3.11111111111,-3.00555555556,0
Vector signal,10,9.27222222222,9.5,-3.00555555556,-2.9,0
Vector signal,10,9.27222222222,9.5,-2.9,-2.79444444444,0
Vector signal,10,9.27222222222,9.5,-2.79444444444,-2.68888888889,0
Vector signal,10,9.27222222222,9.5,-2.68888888889,-2.58333333333,0
Vector signal,10,9.27222222222,9.5,-2.58333333333,-2.47777777778,0
Vector signal,10,9.27222222222,9.5,-2.47777777778,-2.37222222222,0
Vector signal,10,9.27222222222,9.5,-2.37222222222,-2.26666666667,0
Vector signal,10,9.27222222222,9.5,-2.26666666667,-2.16111111111,0.0030294071543
Vector signal,10,9.27222222222,9.5,-2.16111111111,-2.05555555556,0.00215086423063
Vector signal,10,9.27222222222,9.5,-2.05555555556,-1.95,0.00612562798249
Vector signal,10,9.27222222222,9.5,-1.95,-1.84444444444,0.00106731487619
Vector signal,10,9.27222222222,9.5,-1.84444444444,-1.73888888889,0
Vector signal,10,9.27222222222,9.5,-1.73888888889,-1.63333333333,2.58850462201e-05
Vector signal,10,9.27222222222,9.5,-1.63333333333,-1.52777777778,0
Vector signal,10,9.27222222222,9.5,-1.52777777778,-1.42222222222,0.000841818319453
Vector signal,10,9.27222222222,9.5,-1.42222222222,-1.31666666667,0.00134309483837
Vector signal,10,9.27222222222,9.5,-1.31666666667,-1.21111111111,0
Vector signal,10,9.27222222222,9.5,-1.21111111111,-1.10555555556,0
Vector signal,10,9.27222222222,9.5,-1.10555555556,-1,0
Scalar signal,10,1.3,1.52777777778,-4.8,-4.69444444444,0
Scalar signal,10,1.3,1.52777777778,-4.69444444444,-4.58888888889,0
Scalar signal,10,1.3,1.52777777778,-4.58888888889,-4.48333333333,0
Scalar signal,10,1.3,1.52777777778,-4.48333333333,-4.37777777778,0
Scalar signal,10,1.3,1.52777777778,-4.37777777778,-4.27222222222,0
Scalar signal,10,1.3,1.52777777778,-4.27222222222,-4.16666666667,0
Scalar signal,10,1.3,1.52777777778,-4.16666666667,-4.06111111111,0
Scalar signal,10,1.3,1.52777777778,-4.06111111111,-3.95555555556,0
Scalar signal,10,1.3,1.52777777778,-3.95555555556,-3.85,0
Scalar signal,10,1.3,1.52777777778,-3.85,-3.74444444444,0
Scalar signal,10,1.3,1.52777777778,-3.74444444444,-3.63888888889,0
Scalar signal,10,1.3,1.52777777778,-3.63888888889,-3.53333333333,0
Scalar signal,10,1.3,1.52777777778,-3.53333333333,-3.42777777778,0.00686054899797
Scalar signal,10,1.3,1.52777777778,-3.42777777778,-3.32222222222,0.150315450522
Scalar signal,10,1.3,1.52777777778,-3.32222222222,-3.21666666667,0.383579153271
Scalar signal,10,1.3,1.52777777778,-3.21666666667,-3.11111111111,0.809615781141
Scalar signal,10,1.3,1.52777777778,-3.11111111111,-3.00555555556,1.11265792799
Scalar signal,10,1.3,1.52777777778,-3.00555555556,-2.9,1.47136895654
Scalar signal,10,1.3,1.52777777778,-2.9,-2.79444444444,1.65997241955
Scalar signal,10,1.3,1.52777777778,-2.79444444444,-2.68888888889,1.95482446186
Scalar signal,10,1.3,1.52777777778,-2.68888888889,-2.58333333333,1.90610978401
Scalar signal,10,1.3,1.52777777778,-2.58333333333,-2.47777777778,1.84530034035
Scalar signal,10,1.3,1.52777777778,-2.47777777778,-2.37222222222,1.66385835277
Scalar signal,10,1.3,1.52777777778,-2.37222222222,-2.26666666667,1.40992433904
Scalar signal,10,1.3,1.52777777778,-2.26666666667,-2.16111111111,1.04525497977
Scalar signal,10,1.3,1.52777777778,-2.16111111111,-2.05555555556,0.767753915345
Scalar signal,10,1.3,1.52777777778,-2.05555555556,-1.95,0.355027360152
Scalar signal,10,1.3,1.52777777778,-1.95,-1.84444444444,0.135492426824
Scalar signal,10,1.3,1.52777777778,-1.84444444444,-1.73888888889,0.0268204886026
Scalar signal,10,1.3,1.52777777778,-1.73888888889,-1.63333333333,0.0116396329896
Scalar signal,10,1.3,1.52777777778,-1.63333333333,-1.52777777778,0.0183846087856
Scalar signal,10,1.3,1.52777777778,-1.52777777778,-1.42222222222,0.0220905937607
Scalar signal,10,1.3,1.52777777778,-1.42222222222,-1.31666666667,0.00468869671569
Scalar signal,10,1.3,1.52777777778,-1.31666666667,-1.21111111111,0.000864258018389
Scalar signal,10,1.3,1.52777777778,-1.21111111111,-1.10555555556,0
Scalar signal,10,1.3,1.52777777778,-1.10555555556,-1,0
Scalar signal,10,1.52777777778,1.75555555556,-4.8,-4.69444444444,0
Scalar signal,10,1.52777777778,1.75555555556,-4.69444444444,-4.58888888889,0
Scalar signal,10,1.52777777778,1.75555555556,-4.58888888889,-4.48333333333,0
Scalar signal,10,1.52777777778,1.75555555556,-4.48333333333,-4.37777777778,0
Scalar signal,10,1.52777777778,1.75555555556,-4.37777777778,-4.27222222222,0
Scalar signal,10,1.52777777778,1.75555555556,-4.27222222222,-4.16666666667,0
Scalar signal,10,1.52777777778,1.75555555556,-4.16666666667,-4.06111111111,0
Scalar signal,10,1.52777777778,1.75555555556,-4.06111111111,-3.95555555556,0
Scalar signal,10,1.52777777778,1.75555555556,-3.95555555556,-3.85,0
Scalar signal,10,1.52777777778,1.75555555556,-3.85,-3.74444444444,0
Scalar signal,10,1.52777777778,1.75555555556,-3.74444444444,-3.63888888889,0
Scalar signal,10,1.52777777778,1.75555555556,-3.63888888889,-3.53333333333,0
Scalar signal,10,1.52777777778,1.75555555556,-3.53333333333,-3.42777777778,0.00631143685592
Scalar signal,10,1.52777777778,1.75555555556,-3.42777777778,-3.32222222222,0.0938228613541
Scalar signal,10,1.52777777778,1.75555555556,-3.32222222222,-3.21666666667,0.342406132583
Scalar signal,10,1.52777777778,1.75555555556,-3.21666666667,-3.11111111111,0.693978817682
Scalar signal,10,1.52777777778,1.75555555556,-3.11111111111,-3.00555555556,0.796502422324
Scalar signal,10,1.52777777778,1.75555555556,-3.00555555556,-2.9,1.09631314469
Scalar signal,10,1.52777777778,1.75555555556,-2.9,-2.79444444444,1.32405082371
Scalar signal,10,1.52777777778,1.75555555556,-2.79444444444,-2.68888888889,1.64992406011
Scalar signal,10,1.52777777778,1.75555555556,-2.68888888889,-2.58333333333,1.59276934486
Scalar signal,10,1.52777777778,1.75555555556,-2.58333333333,-2.47777777778,1.44371952825
Scalar signal,10,1.52777777778,1.75555555556,-2.47777777778,-2.37222222222,1.39308396935
Scalar signal,10,1.52777777778,1.75555555556,-2.37222222222,-2.26666666667,1.34377304433
Scalar signal,10,1.52777777778,1.75555555556,-2.26666666667,-2.16111111111,0.93849017247
Scalar signal,10,1.52777777778,1.75555555556,-2.16111111111,-2.05555555556,0.540716972581
Scalar signal,10,1.52777777778,1.75555555556,-2.05555555556,-1.95,0.341550724739
Scalar signal,10,1.52777777778,1.75555555556,-1.95,-1.84444444444,0.0840413284537
Scalar signal,10,1.52777777778,1.75555555556,-1.84444444444,-1.73888888889,0.0187887419042
Scalar signal,10,1.52777777778,1.75555555556,-1.73888888889,-1.63333333333,0.00234219363843
Scalar signal,10,1.52777777778,1.75555555556,-1.63333333333,-1.52777777778,0.0193797438153
Scalar signal,10,1.52777777778,1.75555555556,-1.52777777778,-1.42222222222,0.0253372743227
Scalar signal,10,1.52777777778,1.75555555556,-1.42222222222,-1.31666666667,0
Scalar signal,10,1.52777777778,1.75555555556,-1.31666666667,-1.21111111111,0
Scalar signal,10,1.52777777778,1.75555555556,-1.21111111111,-1.10555555556,0
Scalar signal,10,1.52777777778,1.75555555556,-1.10555555556,-1,0
Scalar signal,10,1.75555555556,1.98333333333,-4.8,-4.69444444444,0
Scalar signal,10,1.75555555556,1.98333333333,-4.69444444444,-4.58888888889,0
Scalar signal,10,1.75555555556,1.98333333333,-4.58888888889,-4.48333333333,0
Scalar signal,10,1.75555555556,1.98333333333,-4.48333333333,-4.37777777778,0
Scalar signal,10,1.75555555556,1.98333333333,-4.37777777778,-4.27222222222,0
Scalar signal,10,1.75555555556,1.98333333333,-4.27222222222,-4.16666666667,0
Scalar signal,10,1.75555555556,1.98333333333,-4.16666666667,-4.06111111111,0
Scalar signal,10,1.75555555556,1.98333333333,-4.06111111111,-3.95555555556,0
Scalar signal,10,1.75555555556,1.98333333333,-3.95555555556,-3.85,0
Scalar signal,10,1.75555555556,1.98333333333,-3.85,-3.74444444444,0
Scalar signal,10,1.75555555556,1.98333333333,-3.74444444444,-3.63888888889,0
Scalar signal,10,1.75555555556,1.98333333333,-3.63888888889,-3.53333333333,0
Scalar signal,10,1.75555555556,1.98333333333,-3.53333333333,-3.42777777778,0
Scalar signal,10,1.75555555556,1.98333333333,-3.42777777778,-3.32222222222,0.0423114873595
Scalar signal,10,1.75555555556,1.98333333333,-3.32222222222,-3.21666666667,0.232561510189
Scalar signal,10,1.75555555556,1.98333333333,-3.21666666667,-3.11111111111,0.46626451159
Scalar signal,10,1.75555555556,1.98333333333,-3.11111111111,-3.00555555556,0.732788976569
Scalar signal,10,1.75555555556,1.98333333333,-3.00555555556,-2.9,1.0568227338
Scalar signal,10,1.75555555556,1.98333333333,-2.9,-2.79444444444,1.23254615574
Scalar signal,10,1.75555555556,1.98333333333,-2.79444444444,-2.68888888889,1.41463765588
Scalar signal,10,1.75555555556,1.98333333333,-2.68888888889,-2.58333333333,1.35880367677
Scalar signal,10,1.75555555556,1.98333333333,-2.58333333333,-2.47777777778,1.36995164084
Scalar signal,10,1.75555555556,1.98333333333,-2.47777777778,-2.37222222222,1.14867586102
Scalar signal,10,1.75555555556,1.98333333333,-2.37222222222,-2.26666666667,0.952985048593
Scalar signal,10,1.75555555556,1.98333333333,-2.26666666667,-2.16111111111,0.81489988727
Scalar signal,10,1.75555555556,1.98333333333,-2.16111111111,-2.05555555556,0.491332992196
Scalar signal,10,1.75555555556,1.98333333333,-2.05555555556,-1.95,0.251944852867
Scalar signal,10,1.75555555556,1.98333333333,-1.95,-1.84444444444,0.117983666954
